date,screen_resolution,visits
2019-01-05,640x480,3396
2019-01-05,640x768,3792
2019-01-05,683x911,4493
2019-01-05,686x1098,2172
2019-01-05,712x1138,1626
2019-01-05,720x1280,3031
2019-01-05,720x360,2041
2019-01-05,732x412,2343
2019-01-05,740x360,4349
2019-01-05,768x1024,961620
2019-01-05,800x1280,42794
2019-01-05,800x600,33428
2019-01-05,819x614,1676
2019-01-05,820x615,1163
2019-01-05,834x1112,76663
2019-01-05,834x1194,10973
2019-01-05,846x412,4768
2019-01-05,854x534,4252
2019-01-05,911x512,3904
2019-01-05,911x683,2618
2019-01-05,960x540,3351
2019-01-05,960x600,8981
2019-01-05,962x601,24474
2019-01-05,976x549,1394
2019-01-06,1012x569,2151
2019-01-06,1024x1043,9188
2019-01-06,1024x1366,77386
2019-01-06,1024x576,6965
2019-01-06,1024x600,21845
2019-01-06,1024x640,7393
2019-01-06,1024x768,250160
2019-01-06,1024x819,10927
2019-01-06,1024x820,8700
2019-01-06,1044x768,1828
2019-01-06,1051x591,3830
2019-01-06,1067x600,13829
2019-01-06,1067x800,1061
2019-01-06,1080x1920,4513
2019-01-06,1080x720,1267
2019-01-06,1088x614,1821
2019-01-06,1088x615,2242
2019-01-06,1093x614,40962
2019-01-06,1093x615,33065
2019-01-06,1097x617,9724
2019-01-06,1098x618,4968
2019-01-06,1098x686,1997
2019-01-06,1120x700,5866
2019-01-06,1129x635,1237
2019-01-06,1138x640,8891
2019-01-06,1138x712,1253
2019-01-06,1143x643,1268
2019-01-06,1152x648,1266
2019-01-06,1152x720,17168
2019-01-06,1152x864,6977
2019-01-06,1164x655,1954
2019-01-06,1164x931,1132
2019-01-06,1185x667,1602
2019-01-06,1187x667,1303
2019-01-06,1188x668,8290
2019-01-06,1200x675,2697
2019-01-06,1200x750,1830
2019-01-06,1200x800,9052
2019-01-06,1216x811,2276
2019-01-06,1219x975,1637
2019-01-06,1229x691,7121
2019-01-06,1231x692,2434
2019-01-06,1239x697,3089
2019-01-06,1241x698,2206
2019-01-06,1242x698,12171
2019-01-06,1252x704,1976
2019-01-06,1280x1024,221683
2019-01-06,1280x720,431510
2019-01-06,1280x752,1905
2019-01-06,1280x768,16388
2019-01-06,1280x800,585412
2019-01-06,1280x853,2156
2019-01-06,1280x854,3898
2019-01-06,1280x960,37543
2019-01-06,1300x731,3896
2019-01-06,1301x731,18167
2019-01-06,1324x745,4773
2019-01-06,1333x750,3813
2019-01-06,1344x756,1453
2019-01-06,1344x840,24138
2019-01-06,1347x1078,1573
2019-01-06,1360x768,55727
2019-01-06,1364x768,1851
2019-01-06,1365x1024,2159
2019-01-06,1366x768,1625207
2019-01-06,1368x768,1656
2019-01-06,1368x912,43968
2019-01-06,1371x771,5291
2019-01-06,1391x783,3545
2019-01-06,1396x785,1175
2019-01-06,1400x1050,2339
2019-01-06,1408x792,1510
2019-01-06,1422x1138,1399
2019-01-06,1422x800,7135
2019-01-06,1423x800,1120
2019-01-06,1438x808,18359
2019-01-06,1440x2560,1025
2019-01-06,1440x810,1763
2019-01-06,1440x900,898203
2019-01-06,1440x960,16023
2019-01-06,1455x818,3906
2019-01-06,1457x819,1183
2019-01-06,1463x823,3307
2019-01-06,1477x831,7414
2019-01-06,1500x1000,14271
2019-01-06,1504x1003,8844
2019-01-06,1517x853,3538
2019-01-06,1518x853,12878
2019-01-06,1524x857,5130
2019-01-06,1525x858,1473
2019-01-06,1536x864,621476
2019-01-06,1536x960,10877
2019-01-06,1600x1000,3145
2019-01-06,1600x1200,11764
2019-01-06,1600x800,5782
2019-01-06,1600x900,460815
2019-01-06,1607x904,8445
2019-01-06,1620x1080,1582
2019-01-06,1670x939,8730
2019-01-06,1680x1050,236629
2019-01-06,1680x945,2244
2019-01-06,1684x947,4652
2019-01-06,1707x1067,1060
2019-01-06,1707x1365,1054
2019-01-06,1707x960,16396
2019-01-06,1708x960,3950
2019-01-06,1745x982,9653
2019-01-06,1760x990,1219
2019-01-06,1778x1000,3209
2019-01-06,1821x1024,12684
2019-01-06,1824x1216,1309
2019-01-06,1829x1029,10943
2019-01-06,1882x1059,1697
2019-01-06,1916x1056,6774
2019-01-06,1920x1080,1403772
2019-01-06,1920x1200,120565
2019-01-06,1951x1097,1330
2019-01-06,2000x1125,1126
2019-01-06,2000x2000,7206
2019-01-06,2021x1137,7814
2019-01-06,2048x1152,51601
2019-01-06,2048x864,1236
2019-01-06,2133x1200,7916
2019-01-06,2195x1235,2331
2019-01-06,2259x1271,2736
2019-01-06,2400x1350,2508
2019-01-06,240x320,6207
2019-01-06,2560x1080,15517
2019-01-06,2560x1440,169266
2019-01-06,2560x1600,4539
2019-01-06,2752x1152,1399
2019-01-06,3000x3000,2110
2019-01-06,3072x1728,1829
2019-01-06,320x480,18582
2019-01-06,320x528,1627
2019-01-06,320x534,61455
2019-01-06,320x568,682282
2019-01-06,320x569,91400
2019-01-06,320x570,134456
2019-01-06,320x640,22252
2019-01-06,320x658,35995
2019-01-06,320x676,1097
2019-01-06,320x694,2086
2019-01-06,3440x1440,10166
2019-01-06,346x615,1781
2019-01-06,346x692,1177
2019-01-06,357x595,1750
2019-01-06,360x592,6800
2019-01-06,360x597,1019
2019-01-06,360x598,1681
2019-01-06,360x640,2050626
2019-01-06,360x668,8054
2019-01-06,360x670,1186
2019-01-06,360x692,4003
2019-01-06,360x720,200861
2019-01-06,360x740,535918
2019-01-06,360x747,6719
2019-01-06,360x748,5806
2019-01-06,360x749,1287
2019-01-06,360x760,39064
2019-01-06,360x780,19196
2019-01-06,375x667,2400377
2019-01-06,375x812,989884
2019-01-06,376x668,5358
2019-01-06,377x670,6074
2019-01-06,377x753,4051
2019-01-06,377x774,1029
2019-01-06,3840x2160,3864
2019-01-06,393x699,4720
2019-01-06,393x786,39430
2019-01-06,393x817,2313
2019-01-06,393x818,1202
2019-01-06,393x830,3038
2019-01-06,400x640,1210
2019-01-06,403x671,1657
2019-01-06,408x791,1202
2019-01-06,412x618,2187
2019-01-06,412x732,247043
2019-01-06,412x823,87615
2019-01-06,412x846,616582
2019-01-06,412x869,13475
2019-01-06,412x892,31237
2019-01-06,414x736,1461467
2019-01-06,414x803,3285
2019-01-06,414x851,1269
2019-01-06,414x896,417674
2019-01-06,424x753,31824
2019-01-06,424x848,7244
2019-01-06,424x895,1633
2019-01-06,432x768,1708
2019-01-06,438x854,3374
2019-01-06,455x809,1236
2019-01-06,480x800,1380
2019-01-06,480x854,3699
2019-01-06,485x861,1359
2019-01-06,485x969,2713
2019-01-06,485x995,1350
2019-01-06,486x863,2299
2019-01-06,534x854,6215
2019-01-06,540x960,1312
2019-01-06,569x320,1523
2019-01-06,570x320,2388
2019-01-06,600x1024,21065
2019-01-06,600x960,9573
2019-01-06,601x962,53528
2019-01-06,640x360,24238
2019-01-06,640x480,3295
2019-01-06,683x911,4011
2019-01-06,686x1098,1968
2019-01-06,712x1138,1504
2019-01-06,720x1280,3082
2019-01-06,720x360,1689
2019-01-06,732x412,2116
2019-01-06,740x360,3796
2019-01-06,768x1024,921998
2019-01-06,800x1280,40491
2019-01-06,800x480,1093
2019-01-06,800x600,29969
2019-01-06,819x614,1621
2019-01-06,820x615,1102
2019-01-06,834x1112,71417
2019-01-06,834x1194,10422
2019-01-06,846x412,4155
2019-01-06,854x534,4135
2019-01-06,911x512,4147
2019-01-06,911x683,2403
2019-01-06,960x540,3353
2019-01-06,960x600,8658
2019-01-06,962x601,23410
2019-01-06,976x549,1434
2019-01-11,1012x569,3457
2019-01-11,1024x1043,9368
2019-01-11,1024x1280,3456
2019-01-11,1024x1366,88756
2019-01-11,1024x576,12136
2019-01-11,1024x600,24397
2019-01-11,1024x614,1214
2019-01-11,1024x615,1303
2019-01-11,1024x640,10434
2019-01-11,1024x768,403148
2019-01-11,1024x819,43964
2019-01-11,1024x820,32680
2019-01-11,1038x584,1195
2019-01-11,1044x768,1827
2019-01-11,1050x1680,3365
2019-01-11,1051x591,5481
2019-01-11,1067x600,23932
2019-01-11,1067x667,1175
2019-01-11,1067x800,2929
2019-01-11,1067x853,3589
2019-01-11,1078x808,1323
2019-01-11,1080x1920,15892
2019-01-11,1080x720,1639
2019-01-11,1082x2221,1019
2019-01-11,1088x612,1397
2019-01-11,1088x614,2856
2019-01-11,1088x615,3679
2019-01-11,1092x614,1193
2019-01-11,1093x614,61467
2019-01-11,1093x615,47433
2019-01-11,1094x730,1250
2019-01-11,1095x730,1042
2019-01-11,1097x617,20346
2019-01-11,1097x686,1219
2019-01-11,1098x618,7965
2019-01-11,1098x686,2416
2019-01-11,1103x621,1399
2019-01-11,1113x890,4364
2019-01-11,1120x700,17584
2019-01-11,1120x840,1084
2019-01-11,1129x635,2847
2019-01-11,1138x640,13980
2019-01-11,1138x712,1453
2019-01-11,1138x853,1540
2019-01-11,1143x643,2225
2019-01-11,1152x648,1809
2019-01-11,1152x720,47535
2019-01-11,1152x864,18784
2019-01-11,1164x655,4470
2019-01-11,1164x931,5898
2019-01-11,1185x667,2727
2019-01-11,1187x667,4211
2019-01-11,1188x668,12918
2019-01-11,1200x1920,3850
2019-01-11,1200x675,5967
2019-01-11,1200x750,4774
2019-01-11,1200x800,11078
2019-01-11,1205x904,1317
2019-01-11,1216x811,3171
2019-01-11,1219x975,8912
2019-01-11,1229x691,12483
2019-01-11,1231x692,4702
2019-01-11,1235x823,1309
2019-01-11,1239x697,7380
2019-01-11,1241x698,9287
2019-01-11,1242x698,18034
2019-01-11,1244x778,1687
2019-01-11,1252x704,2535
2019-01-11,1252x783,2582
2019-01-11,1280x1024,930105
2019-01-11,1280x720,786062
2019-01-11,1280x721,2200
2019-01-11,1280x752,1912
2019-01-11,1280x768,32768
2019-01-11,1280x800,714261
2019-01-11,1280x853,3590
2019-01-11,1280x854,6397
2019-01-11,1280x960,124742
2019-01-11,1281x720,1324
2019-01-11,1292x808,2285
2019-01-11,1300x731,21669
2019-01-11,1301x731,27954
2019-01-11,1309x818,3509
2019-01-11,1324x745,11484
2019-01-11,1333x750,7919
2019-01-11,1344x756,1844
2019-01-11,1344x840,96635
2019-01-11,1344x841,1271
2019-01-11,1347x1078,8925
2019-01-11,1347x758,1024
2019-01-11,1360x1020,3140
2019-01-11,1360x768,96224
2019-01-11,1364x768,6273
2019-01-11,1365x1024,5727
2019-01-11,1365x768,1358
2019-01-11,1366x768,2810042
2019-01-11,1368x768,2545
2019-01-11,1368x912,60926
2019-01-11,1371x771,14274
2019-01-11,1371x857,6040
2019-01-11,1376x774,1040
2019-01-11,1391x783,7692
2019-01-11,1396x785,2200
2019-01-11,1400x1050,5480
2019-01-11,1400x875,4811
2019-01-11,1408x792,2274
2019-01-11,1422x1138,7139
2019-01-11,1422x800,19266
2019-01-11,1422x889,1521
2019-01-11,1423x800,1489
2019-01-11,1438x808,28814
2019-01-11,1440x2560,2004
2019-01-11,1440x810,3142
2019-01-11,1440x900,1471128
2019-01-11,1440x960,20746
2019-01-11,1455x818,8973
2019-01-11,1457x819,1529
2019-01-11,1461x913,4699
2019-01-11,1463x823,6770
2019-01-11,1467x825,1063
2019-01-11,1472x828,1393
2019-01-11,1477x831,22436
2019-01-11,1477x923,1758
2019-01-11,1500x1000,19540
2019-01-11,1504x1003,11564
2019-01-11,1506x1205,3912
2019-01-11,1506x847,1006
2019-01-11,1516x947,5015
2019-01-11,1517x853,30436
2019-01-11,1518x853,20927
2019-01-11,1524x857,11572
2019-01-11,1525x858,2356
2019-01-11,1527x955,5703
2019-01-11,1536x864,1301156
2019-01-11,1536x865,7345
2019-01-11,1536x960,54008
2019-01-11,1537x864,1934
2019-01-11,1563x1042,1610
2019-01-11,1564x1043,1572
2019-01-11,1600x1000,15696
2019-01-11,1600x1024,1481
2019-01-11,1600x1200,42997
2019-01-11,1600x1280,2622
2019-01-11,1600x800,5245
2019-01-11,1600x900,1072054
2019-01-11,1607x904,13411
2019-01-11,1620x1080,2325
2019-01-11,1627x915,1012
2019-01-11,1638x922,1254
2019-01-11,1639x922,1763
2019-01-11,1655x931,1083
2019-01-11,1668x879,6773
2019-01-11,1670x1043,3016
2019-01-11,1670x939,32096
2019-01-11,1680x1050,738526
2019-01-11,1680x945,3150
2019-01-11,1684x947,10232
2019-01-11,1694x1059,2097
2019-01-11,1696x954,1197
2019-01-11,1699x956,1021
2019-01-11,1707x1067,2214
2019-01-11,1707x1365,5124
2019-01-11,1707x960,30233
2019-01-11,1708x960,5460
2019-01-11,1714x964,1267
2019-01-11,1728x1152,1044
2019-01-11,1728x972,1334
2019-01-11,1745x1091,3648
2019-01-11,1745x982,36928
2019-01-11,1760x990,2976
2019-01-11,1768x1105,5695
2019-01-11,1776x1000,1073
2019-01-11,1778x1000,8339
2019-01-11,1800x1125,1489
2019-01-11,1813x1024,1011
2019-01-11,1821x1024,19914
2019-01-11,1824x1216,2040
2019-01-11,1829x1029,44171
2019-01-11,1829x1143,4044
2019-01-11,1846x1038,1576
2019-01-11,1867x1167,4137
2019-01-11,1882x1059,4339
2019-01-11,1920x1080,4368888
2019-01-11,1920x1200,403293
2019-01-11,1951x1097,2193
2019-01-11,1976x1235,2240
2019-01-11,2000x1125,4022
2019-01-11,2000x2000,10125
2019-01-11,2021x1137,33249
2019-01-11,2021x1263,3185
2019-01-11,2048x1152,99265
2019-01-11,2048x1280,2294
2019-01-11,2048x864,3401
2019-01-11,2087x1174,1360
2019-01-11,2100x1312,1170
2019-01-11,2102x1182,1031
2019-01-11,2133x1200,29456
2019-01-11,2133x1333,2308
2019-01-11,2144x1206,2197
2019-01-11,2194x1234,1674
2019-01-11,2195x1235,4062
2019-01-11,2240x1400,2529
2019-01-11,2259x1271,12695
2019-01-11,2259x1412,1100
2019-01-11,2294x960,1371
2019-01-11,2304x1296,2661
2019-01-11,2400x1350,10316
2019-01-11,2400x1500,1058
2019-01-11,240x320,4495
2019-01-11,2560x1080,36973
2019-01-11,2560x1440,338521
2019-01-11,2560x1600,13801
2019-01-11,2743x1543,1186
2019-01-11,2752x1152,4790
2019-01-11,2880x1620,1602
2019-01-11,3000x3000,2365
2019-01-11,3008x1692,1331
2019-01-11,3072x1728,3989
2019-01-11,313x445,1118
2019-01-11,3200x1800,1648
2019-01-11,320x480,22441
2019-01-11,320x528,2393
2019-01-11,320x534,74325
2019-01-11,320x568,861457
2019-01-11,320x569,126163
2019-01-11,320x570,179981
2019-01-11,320x640,32279
2019-01-11,320x658,52439
2019-01-11,320x676,1239
2019-01-11,320x694,2901
2019-01-11,3440x1440,28757
2019-01-11,346x615,2268
2019-01-11,346x692,1582
2019-01-11,353x706,1180
2019-01-11,357x595,2081
2019-01-11,360x592,8000
2019-01-11,360x597,1290
2019-01-11,360x598,2092
2019-01-11,360x640,2670193
2019-01-11,360x668,10638
2019-01-11,360x670,1899
2019-01-11,360x692,5680
2019-01-11,360x720,260768
2019-01-11,360x740,768901
2019-01-11,360x747,7717
2019-01-11,360x748,6684
2019-01-11,360x749,1689
2019-01-11,360x760,42789
2019-01-11,360x780,22793
2019-01-11,375x667,3244339
2019-01-11,375x812,1469845
2019-01-11,376x668,7066
2019-01-11,377x670,8124
2019-01-11,377x753,5540
2019-01-11,377x774,1496
2019-01-11,3840x1080,1986
2019-01-11,3840x1600,3491
2019-01-11,3840x2160,8584
2019-01-11,393x699,5446
2019-01-11,393x786,46820
2019-01-11,393x817,2519
2019-01-11,393x818,1425
2019-01-11,393x830,3600
2019-01-11,400x640,1627
2019-01-11,403x671,1875
2019-01-11,408x791,1873
2019-01-11,412x618,2867
2019-01-11,412x732,331628
2019-01-11,412x766,1194
2019-01-11,412x823,134953
2019-01-11,412x846,946723
2019-01-11,412x869,16624
2019-01-11,412x892,47245
2019-01-11,414x736,2177608
2019-01-11,414x803,4960
2019-01-11,414x851,1678
2019-01-11,414x896,674276
2019-01-11,424x753,42764
2019-01-11,424x848,9747
2019-01-11,424x895,1846
2019-01-11,424x918,1140
2019-01-11,432x768,2082
2019-01-11,438x854,4843
2019-01-11,455x809,1410
2019-01-11,455x960,1053
2019-01-11,455x986,1525
2019-01-11,463x925,1255
2019-01-11,480x800,1496
2019-01-11,480x853,1044
2019-01-11,480x854,4964
2019-01-11,485x861,2024
2019-01-11,485x969,3724
2019-01-11,485x995,2112
2019-01-11,486x863,3068
2019-01-11,534x320,1045
2019-01-11,534x854,6993
2019-01-11,540x960,1333
2019-01-11,569x320,1941
2019-01-11,570x320,2795
2019-01-11,600x1024,23417
2019-01-11,600x960,10146
2019-01-11,601x962,59751
2019-01-11,640x360,28991
2019-01-11,640x480,1007
2019-01-11,683x911,4551
2019-01-11,686x1098,2185
2019-01-11,712x1138,1737
2019-01-11,720x1280,3481
2019-01-11,720x360,2243
2019-01-11,732x412,2522
2019-01-11,740x360,5060
2019-01-11,768x1024,1059816
2019-01-11,800x1280,44308
2019-01-11,800x600,18950
2019-01-11,819x614,2493
2019-01-11,820x615,2164
2019-01-11,823x412,1136
2019-01-11,834x1112,81071
2019-01-11,834x1194,11385
2019-01-11,846x412,5664
2019-01-11,853x480,1125
2019-01-11,853x683,3080
2019-01-11,854x534,4601
2019-01-11,854x683,1747
2019-01-11,864x1536,1034
2019-01-11,911x512,5953
2019-01-11,911x683,2824
2019-01-11,914x514,1175
2019-01-11,942x530,1297
2019-01-11,960x1080,1535
2019-01-11,960x540,5803
2019-01-11,960x600,12636
2019-01-11,962x601,25918
2019-01-11,976x549,2038
2019-01-11,985x788,1106
2019-01-12,1012x569,2412
2019-01-12,1024x1043,9372
2019-01-12,1024x1366,83459
2019-01-12,1024x576,7578
2019-01-12,1024x600,24218
2019-01-12,1024x640,8350
2019-01-12,1024x768,290933
2019-01-12,1024x819,14302
2019-01-12,1024x820,11550
2019-01-12,1044x768,1849
2019-01-12,1051x591,3908
2019-01-12,1067x600,16012
2019-01-12,1067x800,1338
2019-01-12,1080x1920,5214
2019-01-12,1080x720,1283
2019-01-12,1088x614,1960
2019-01-12,1088x615,2710
2019-01-12,1093x614,44666
2019-01-12,1093x615,35321
2019-01-12,1094x730,1004
2019-01-12,1097x617,10793
2019-01-12,1098x618,5313
2019-01-12,1098x686,2174
2019-01-12,1113x890,1065
2019-01-12,1120x700,7035
2019-01-12,1129x635,1434
2019-01-12,1138x640,8955
2019-01-12,1138x712,1443
2019-01-12,1143x643,1252
2019-01-12,1152x648,1320
2019-01-12,1152x720,20845
2019-01-12,1152x864,8149
2019-01-12,1164x655,1921
2019-01-12,1164x931,1366
2019-01-12,1185x667,1548
2019-01-12,1187x667,1272
2019-01-12,1188x668,8783
2019-01-12,1200x675,2986
2019-01-12,1200x750,1777
2019-01-12,1200x800,9309
2019-01-12,1216x811,2246
2019-01-12,1219x975,2187
2019-01-12,1229x691,7970
2019-01-12,1231x692,2488
2019-01-12,1235x823,1061
2019-01-12,1239x697,3112
2019-01-12,1241x698,2300
2019-01-12,1242x698,11794
2019-01-12,1252x704,2113
2019-01-12,1280x1024,299892
2019-01-12,1280x720,452263
2019-01-12,1280x752,1964
2019-01-12,1280x768,18860
2019-01-12,1280x800,572438
2019-01-12,1280x853,2190
2019-01-12,1280x854,3710
2019-01-12,1280x960,48571
2019-01-12,1300x731,3792
2019-01-12,1301x731,18483
2019-01-12,1324x745,4903
2019-01-12,1333x750,4330
2019-01-12,1344x756,1569
2019-01-12,1344x840,29138
2019-01-12,1347x1078,1941
2019-01-12,1348x656,3463
2019-01-12,1360x768,61999
2019-01-12,1364x768,1697
2019-01-12,1365x1024,2724
2019-01-12,1366x768,1660448
2019-01-12,1368x768,1653
2019-01-12,1368x912,42201
2019-01-12,1371x771,5253
2019-01-12,1371x857,1179
2019-01-12,1391x783,3810
2019-01-12,1396x785,1149
2019-01-12,1400x1050,2850
2019-01-12,1400x875,1027
2019-01-12,1408x792,1475
2019-01-12,1422x1138,1599
2019-01-12,1422x800,7363
2019-01-12,1423x800,1195
2019-01-12,1438x808,18339
2019-01-12,1440x2560,1292
2019-01-12,1440x810,1787
2019-01-12,1440x900,893919
2019-01-12,1440x960,15490
2019-01-12,1455x818,4279
2019-01-12,1457x819,1334
2019-01-12,1463x823,3147
2019-01-12,1477x831,7784
2019-01-12,1500x1000,13431
2019-01-12,1504x1003,8562
2019-01-12,1516x947,1155
2019-01-12,1517x853,3148
2019-01-12,1518x853,13336
2019-01-12,1524x857,5427
2019-01-12,1525x858,1520
2019-01-12,1536x864,649209
2019-01-12,1536x865,1092
2019-01-12,1536x960,11921
2019-01-12,1600x1000,3410
2019-01-12,1600x1200,20357
2019-01-12,1600x800,5263
2019-01-12,1600x900,527703
2019-01-12,1607x904,8506
2019-01-12,1620x1080,1616
2019-01-12,1668x879,6760
2019-01-12,1670x939,9022
2019-01-12,1680x1050,257844
2019-01-12,1680x945,2393
2019-01-12,1684x947,4919
2019-01-12,1707x1067,1099
2019-01-12,1707x1365,1208
2019-01-12,1707x960,16953
2019-01-12,1708x960,3843
2019-01-12,1745x982,9591
2019-01-12,1760x990,1477
2019-01-12,1778x1000,3475
2019-01-12,1821x1024,12971
2019-01-12,1824x1216,1165
2019-01-12,1829x1029,11093
2019-01-12,1882x1059,1738
2019-01-12,1920x1080,1581378
2019-01-12,1920x1200,120367
2019-01-12,1951x1097,1426
2019-01-12,2000x1125,1379
2019-01-12,2000x2000,7638
2019-01-12,2021x1137,8077
2019-01-12,2048x1152,54871
2019-01-12,2048x864,1369
2019-01-12,2133x1200,8276
2019-01-12,2195x1235,2510
2019-01-12,2259x1271,3102
2019-01-12,2400x1350,2425
2019-01-12,240x320,5893
2019-01-12,2560x1080,16170
2019-01-12,2560x1440,179093
2019-01-12,2560x1600,4526
2019-01-12,2752x1152,1724
2019-01-12,3000x3000,2747
2019-01-12,3072x1728,2081
2019-01-12,320x480,21438
2019-01-12,320x528,2013
2019-01-12,320x534,67390
2019-01-12,320x568,783920
2019-01-12,320x569,110443
2019-01-12,320x570,158255
2019-01-12,320x640,28172
2019-01-12,320x658,45164
2019-01-12,320x676,1217
2019-01-12,320x694,2493
2019-01-12,3440x1440,11308
2019-01-12,346x615,2163
2019-01-12,346x692,1479
2019-01-12,353x706,1113
2019-01-12,357x595,1940
2019-01-12,360x592,7406
2019-01-12,360x597,1182
2019-01-12,360x598,1865
2019-01-12,360x640,2382957
2019-01-12,360x668,9413
2019-01-12,360x670,1753
2019-01-12,360x692,5015
2019-01-12,360x720,234917
2019-01-12,360x740,677967
2019-01-12,360x747,7599
2019-01-12,360x748,6452
2019-01-12,360x749,1607
2019-01-12,360x760,40639
2019-01-12,360x780,21526
2019-01-12,375x667,2853828
2019-01-12,375x812,1238985
2019-01-12,376x668,6708
2019-01-12,377x670,7254
2019-01-12,377x753,5143
2019-01-12,377x774,1277
2019-01-12,3840x2160,4122
2019-01-12,393x699,4871
2019-01-12,393x786,45313
2019-01-12,393x817,2530
2019-01-12,393x818,1286
2019-01-12,393x830,3324
2019-01-12,400x640,1297
2019-01-12,403x671,1784
2019-01-12,408x791,1312
2019-01-12,412x618,2710
2019-01-12,412x732,304563
2019-01-12,412x766,1018
2019-01-12,412x823,117594
2019-01-12,412x846,805345
2019-01-12,412x869,18190
2019-01-12,412x892,41817
2019-01-12,414x736,1809747
2019-01-12,414x803,4241
2019-01-12,414x851,1392
2019-01-12,414x896,566633
2019-01-12,424x753,37811
2019-01-12,424x848,8774
2019-01-12,424x895,1722
2019-01-12,424x918,1109
2019-01-12,432x768,1838
2019-01-12,438x854,4410
2019-01-12,455x809,1582
2019-01-12,455x960,1011
2019-01-12,455x986,1361
2019-01-12,463x925,1281
2019-01-12,480x800,1531
2019-01-12,480x854,4315
2019-01-12,485x861,2024
2019-01-12,485x969,3636
2019-01-12,485x995,1974
2019-01-12,486x863,3298
2019-01-12,534x320,1070
2019-01-12,534x854,6906
2019-01-12,540x960,1282
2019-01-12,569x320,1867
2019-01-12,570x320,2668
2019-01-12,600x1024,22938
2019-01-12,600x960,10394
2019-01-12,601x962,58149
2019-01-12,640x360,28175
2019-01-12,640x768,4123
2019-01-12,683x911,4456
2019-01-12,686x1098,2242
2019-01-12,712x1138,1696
2019-01-12,720x1280,3319
2019-01-12,720x360,2179
2019-01-12,732x412,2572
2019-01-12,740x360,4876
2019-01-12,768x1024,983494
2019-01-12,800x1280,44617
2019-01-12,800x600,14511
2019-01-12,819x614,1788
2019-01-12,820x615,1182
2019-01-12,834x1112,77499
2019-01-12,834x1194,12127
2019-01-12,846x412,5254
2019-01-12,853x683,1157
2019-01-12,854x534,4742
2019-01-12,911x512,4197
2019-01-12,911x683,2596
2019-01-12,960x540,3559
2019-01-12,960x600,9567
2019-01-12,962x601,26372
2019-01-12,976x549,1385
2019-01-13,1012x569,2480
2019-01-13,1024x1043,9293
2019-01-13,1024x1366,78884
2019-01-13,1024x576,7367
2019-01-13,1024x600,22808
2019-01-13,1024x640,7406
2019-01-13,1024x768,270875
2019-01-13,1024x819,11178
